origin	destination	destination_zika_suitability
venezuela	bermuda	0.0997563110907
venezuela	mexico	0.306216470124
venezuela	belize	0.804038059215
venezuela	guatemala	0.450046876928
venezuela	honduras	0.863965033278
venezuela	el_salvador	0.950706376279
venezuela	nicaragua	0.892162151455
venezuela	costa_rica	0.864093419316
venezuela	panama	0.921726049343
venezuela	bahamas	0.83971909095
venezuela	cuba	0.878205230078
venezuela	turks_caicos_islands	0.1217979408
venezuela	cayman_islands	0.305684872765
venezuela	jamaica	0.898899334178
venezuela	haiti	0.926644006465
venezuela	dominican_republic	0.895871517796
venezuela	puerto_rico	0.952846921639
venezuela	united_states_virgin_islands	0.535347058929
venezuela	saint_kitts_nevis	0.199813827357
venezuela	antigua_barbuda	0.540756425677
venezuela	guadeloupe	0.809569528434
venezuela	dominica	0.650753268408
venezuela	martinique	0.869582540819
venezuela	saint_lucia	0.943525642977
venezuela	saint_vincent_grenadines	0.720202822603
venezuela	barbados	0.981560404454
venezuela	grenada	0.897331296021
venezuela	trinidad_tobago	0.968913133274
venezuela	curacao	0.643752662414
venezuela	aruba	0.546931805296
venezuela	french_guiana	0.893181224069
venezuela	suriname	0.961076158942
venezuela	guyana	0.791691498127
venezuela	colombia	0.613870504386
venezuela	ecuador	0.55923784291
venezuela	peru	0.399651442696
venezuela	bolivia	0.380692735446
venezuela	brazil	0.649572731578
venezuela	paraguay	0.957577587256
venezuela	uruguay	0.0497532079307
venezuela	argentina	0.370594756244
venezuela	chile	0.0
colombia	canada	0.0
colombia	united_states	0.208427240631
colombia	bermuda	0.0997563110907
colombia	mexico	0.306216470124
colombia	belize	0.804038059215
colombia	guatemala	0.450046876928
colombia	honduras	0.863965033278
colombia	el_salvador	0.950706376279
colombia	nicaragua	0.892162151455
colombia	costa_rica	0.864093419316
colombia	panama	0.921726049343
colombia	bahamas	0.83971909095
colombia	cuba	0.878205230078
colombia	turks_caicos_islands	0.1217979408
colombia	cayman_islands	0.305684872765
colombia	jamaica	0.898899334178
colombia	haiti	0.926644006465
colombia	dominican_republic	0.895871517796
colombia	puerto_rico	0.952846921639
colombia	united_states_virgin_islands	0.535347058929
colombia	saint_kitts_nevis	0.199813827357
colombia	antigua_barbuda	0.540756425677
colombia	guadeloupe	0.809569528434
colombia	dominica	0.650753268408
colombia	martinique	0.869582540819
colombia	saint_lucia	0.943525642977
colombia	saint_vincent_grenadines	0.720202822603
colombia	barbados	0.981560404454
colombia	grenada	0.897331296021
colombia	trinidad_tobago	0.968913133274
colombia	curacao	0.643752662414
colombia	aruba	0.546931805296
colombia	french_guiana	0.893181224069
colombia	suriname	0.961076158942
colombia	guyana	0.791691498127
colombia	venezuela	0.876832171102
colombia	ecuador	0.55923784291
colombia	peru	0.399651442696
colombia	bolivia	0.380692735446
colombia	brazil	0.649572731578
colombia	paraguay	0.957577587256
colombia	uruguay	0.0497532079307
colombia	argentina	0.370594756244
colombia	chile	0.0
ecuador	canada	0.0
ecuador	united_states	0.208427240631
ecuador	bermuda	0.0997563110907
ecuador	mexico	0.306216470124
ecuador	belize	0.804038059215
ecuador	guatemala	0.450046876928
ecuador	honduras	0.863965033278
ecuador	el_salvador	0.950706376279
ecuador	nicaragua	0.892162151455
ecuador	costa_rica	0.864093419316
ecuador	panama	0.921726049343
ecuador	bahamas	0.83971909095
ecuador	cuba	0.878205230078
ecuador	turks_caicos_islands	0.1217979408
ecuador	cayman_islands	0.305684872765
ecuador	jamaica	0.898899334178
ecuador	haiti	0.926644006465
ecuador	dominican_republic	0.895871517796
ecuador	puerto_rico	0.952846921639
ecuador	united_states_virgin_islands	0.535347058929
ecuador	saint_kitts_nevis	0.199813827357
ecuador	antigua_barbuda	0.540756425677
ecuador	guadeloupe	0.809569528434
ecuador	dominica	0.650753268408
ecuador	martinique	0.869582540819
ecuador	saint_lucia	0.943525642977
ecuador	saint_vincent_grenadines	0.720202822603
ecuador	barbados	0.981560404454
ecuador	grenada	0.897331296021
ecuador	trinidad_tobago	0.968913133274
ecuador	curacao	0.643752662414
ecuador	aruba	0.546931805296
ecuador	french_guiana	0.893181224069
ecuador	suriname	0.961076158942
ecuador	guyana	0.791691498127
ecuador	venezuela	0.876832171102
ecuador	colombia	0.613870504386
ecuador	peru	0.399651442696
ecuador	bolivia	0.380692735446
ecuador	brazil	0.649572731578
ecuador	paraguay	0.957577587256
ecuador	uruguay	0.0497532079307
ecuador	argentina	0.370594756244
ecuador	chile	0.0
peru	canada	0.0
peru	united_states	0.208427240631
peru	bermuda	0.0997563110907
peru	mexico	0.306216470124
peru	belize	0.804038059215
peru	guatemala	0.450046876928
peru	honduras	0.863965033278
peru	el_salvador	0.950706376279
peru	nicaragua	0.892162151455
peru	costa_rica	0.864093419316
peru	panama	0.921726049343
peru	bahamas	0.83971909095
peru	cuba	0.878205230078
peru	turks_caicos_islands	0.1217979408
peru	cayman_islands	0.305684872765
peru	jamaica	0.898899334178
peru	haiti	0.926644006465
peru	dominican_republic	0.895871517796
peru	puerto_rico	0.952846921639
peru	united_states_virgin_islands	0.535347058929
peru	saint_kitts_nevis	0.199813827357
peru	antigua_barbuda	0.540756425677
peru	guadeloupe	0.809569528434
peru	dominica	0.650753268408
peru	martinique	0.869582540819
peru	saint_lucia	0.943525642977
peru	saint_vincent_grenadines	0.720202822603
peru	barbados	0.981560404454
peru	grenada	0.897331296021
peru	trinidad_tobago	0.968913133274
peru	curacao	0.643752662414
peru	aruba	0.546931805296
peru	french_guiana	0.893181224069
peru	suriname	0.961076158942
peru	guyana	0.791691498127
peru	venezuela	0.876832171102
peru	colombia	0.613870504386
peru	ecuador	0.55923784291
peru	bolivia	0.380692735446
peru	brazil	0.649572731578
peru	paraguay	0.957577587256
peru	uruguay	0.0497532079307
peru	argentina	0.370594756244
peru	chile	0.0
bolivia	canada	0.0
bolivia	united_states	0.208427240631
bolivia	bermuda	0.0997563110907
bolivia	mexico	0.306216470124
bolivia	belize	0.804038059215
bolivia	guatemala	0.450046876928
bolivia	honduras	0.863965033278
bolivia	el_salvador	0.950706376279
bolivia	nicaragua	0.892162151455
bolivia	costa_rica	0.864093419316
bolivia	panama	0.921726049343
bolivia	bahamas	0.83971909095
bolivia	cuba	0.878205230078
bolivia	turks_caicos_islands	0.1217979408
bolivia	cayman_islands	0.305684872765
bolivia	jamaica	0.898899334178
bolivia	haiti	0.926644006465
bolivia	dominican_republic	0.895871517796
bolivia	puerto_rico	0.952846921639
bolivia	united_states_virgin_islands	0.535347058929
bolivia	saint_kitts_nevis	0.199813827357
bolivia	antigua_barbuda	0.540756425677
bolivia	guadeloupe	0.809569528434
bolivia	dominica	0.650753268408
bolivia	martinique	0.869582540819
bolivia	saint_lucia	0.943525642977
bolivia	saint_vincent_grenadines	0.720202822603
bolivia	barbados	0.981560404454
bolivia	grenada	0.897331296021
bolivia	trinidad_tobago	0.968913133274
bolivia	curacao	0.643752662414
bolivia	aruba	0.546931805296
bolivia	french_guiana	0.893181224069
bolivia	suriname	0.961076158942
bolivia	guyana	0.791691498127
bolivia	venezuela	0.876832171102
bolivia	colombia	0.613870504386
bolivia	ecuador	0.55923784291
bolivia	peru	0.399651442696
bolivia	brazil	0.649572731578
bolivia	paraguay	0.957577587256
bolivia	uruguay	0.0497532079307
bolivia	argentina	0.370594756244
bolivia	chile	0.0
brazil	canada	0.0
brazil	united_states	0.208427240631
brazil	bermuda	0.0997563110907
brazil	mexico	0.306216470124
brazil	belize	0.804038059215
brazil	guatemala	0.450046876928
brazil	honduras	0.863965033278
brazil	el_salvador	0.950706376279
brazil	nicaragua	0.892162151455
brazil	costa_rica	0.864093419316
brazil	panama	0.921726049343
brazil	bahamas	0.83971909095
brazil	cuba	0.878205230078
brazil	turks_caicos_islands	0.1217979408
brazil	cayman_islands	0.305684872765
brazil	jamaica	0.898899334178
brazil	haiti	0.926644006465
brazil	dominican_republic	0.895871517796
brazil	puerto_rico	0.952846921639
brazil	united_states_virgin_islands	0.535347058929
brazil	saint_kitts_nevis	0.199813827357
brazil	antigua_barbuda	0.540756425677
brazil	guadeloupe	0.809569528434
brazil	dominica	0.650753268408
brazil	martinique	0.869582540819
brazil	saint_lucia	0.943525642977
brazil	saint_vincent_grenadines	0.720202822603
brazil	barbados	0.981560404454
brazil	grenada	0.897331296021
brazil	trinidad_tobago	0.968913133274
brazil	curacao	0.643752662414
brazil	aruba	0.546931805296
brazil	french_guiana	0.893181224069
brazil	suriname	0.961076158942
brazil	guyana	0.791691498127
brazil	venezuela	0.876832171102
brazil	colombia	0.613870504386
brazil	ecuador	0.55923784291
brazil	peru	0.399651442696
brazil	bolivia	0.380692735446
brazil	paraguay	0.957577587256
brazil	uruguay	0.0497532079307
brazil	argentina	0.370594756244
brazil	chile	0.0
paraguay	canada	0.0
paraguay	united_states	0.208427240631
paraguay	bermuda	0.0997563110907
paraguay	mexico	0.306216470124
paraguay	belize	0.804038059215
paraguay	guatemala	0.450046876928
paraguay	honduras	0.863965033278
paraguay	el_salvador	0.950706376279
paraguay	nicaragua	0.892162151455
paraguay	costa_rica	0.864093419316
paraguay	panama	0.921726049343
paraguay	bahamas	0.83971909095
paraguay	cuba	0.878205230078
paraguay	turks_caicos_islands	0.1217979408
paraguay	cayman_islands	0.305684872765
paraguay	jamaica	0.898899334178
paraguay	haiti	0.926644006465
paraguay	dominican_republic	0.895871517796
paraguay	puerto_rico	0.952846921639
paraguay	united_states_virgin_islands	0.535347058929
paraguay	saint_kitts_nevis	0.199813827357
paraguay	antigua_barbuda	0.540756425677
paraguay	guadeloupe	0.809569528434
paraguay	dominica	0.650753268408
paraguay	martinique	0.869582540819
paraguay	saint_lucia	0.943525642977
paraguay	saint_vincent_grenadines	0.720202822603
paraguay	barbados	0.981560404454
paraguay	grenada	0.897331296021
paraguay	trinidad_tobago	0.968913133274
paraguay	curacao	0.643752662414
paraguay	aruba	0.546931805296
paraguay	french_guiana	0.893181224069
paraguay	suriname	0.961076158942
paraguay	guyana	0.791691498127
paraguay	venezuela	0.876832171102
paraguay	colombia	0.613870504386
paraguay	ecuador	0.55923784291
paraguay	peru	0.399651442696
paraguay	bolivia	0.380692735446
paraguay	brazil	0.649572731578
paraguay	uruguay	0.0497532079307
paraguay	argentina	0.370594756244
paraguay	chile	0.0
uruguay	canada	0.0
uruguay	united_states	0.208427240631
uruguay	bermuda	0.0997563110907
uruguay	mexico	0.306216470124
uruguay	belize	0.804038059215
uruguay	guatemala	0.450046876928
uruguay	honduras	0.863965033278
uruguay	el_salvador	0.950706376279
uruguay	nicaragua	0.892162151455
uruguay	costa_rica	0.864093419316
uruguay	panama	0.921726049343
uruguay	bahamas	0.83971909095
uruguay	cuba	0.878205230078
uruguay	turks_caicos_islands	0.1217979408
uruguay	cayman_islands	0.305684872765
uruguay	jamaica	0.898899334178
uruguay	haiti	0.926644006465
uruguay	dominican_republic	0.895871517796
uruguay	puerto_rico	0.952846921639
uruguay	united_states_virgin_islands	0.535347058929
uruguay	saint_kitts_nevis	0.199813827357
uruguay	antigua_barbuda	0.540756425677
uruguay	guadeloupe	0.809569528434
uruguay	dominica	0.650753268408
uruguay	martinique	0.869582540819
uruguay	saint_lucia	0.943525642977
uruguay	saint_vincent_grenadines	0.720202822603
uruguay	barbados	0.981560404454
uruguay	grenada	0.897331296021
uruguay	trinidad_tobago	0.968913133274
uruguay	curacao	0.643752662414
uruguay	aruba	0.546931805296
uruguay	french_guiana	0.893181224069
uruguay	suriname	0.961076158942
uruguay	guyana	0.791691498127
uruguay	venezuela	0.876832171102
uruguay	colombia	0.613870504386
uruguay	ecuador	0.55923784291
uruguay	peru	0.399651442696
uruguay	bolivia	0.380692735446
uruguay	brazil	0.649572731578
uruguay	paraguay	0.957577587256
uruguay	argentina	0.370594756244
uruguay	chile	0.0
argentina	canada	0.0
argentina	united_states	0.208427240631
argentina	bermuda	0.0997563110907
argentina	mexico	0.306216470124
argentina	belize	0.804038059215
argentina	guatemala	0.450046876928
argentina	honduras	0.863965033278
argentina	el_salvador	0.950706376279
argentina	nicaragua	0.892162151455
argentina	costa_rica	0.864093419316
argentina	panama	0.921726049343
argentina	bahamas	0.83971909095
argentina	cuba	0.878205230078
argentina	turks_caicos_islands	0.1217979408
argentina	cayman_islands	0.305684872765
argentina	jamaica	0.898899334178
argentina	haiti	0.926644006465
argentina	dominican_republic	0.895871517796
argentina	puerto_rico	0.952846921639
argentina	united_states_virgin_islands	0.535347058929
argentina	saint_kitts_nevis	0.199813827357
argentina	antigua_barbuda	0.540756425677
argentina	guadeloupe	0.809569528434
argentina	dominica	0.650753268408
argentina	martinique	0.869582540819
argentina	saint_lucia	0.943525642977
argentina	saint_vincent_grenadines	0.720202822603
argentina	barbados	0.981560404454
argentina	grenada	0.897331296021
argentina	trinidad_tobago	0.968913133274
argentina	curacao	0.643752662414
argentina	aruba	0.546931805296
argentina	french_guiana	0.893181224069
argentina	suriname	0.961076158942
argentina	guyana	0.791691498127
argentina	venezuela	0.876832171102
argentina	colombia	0.613870504386
argentina	ecuador	0.55923784291
argentina	peru	0.399651442696
argentina	bolivia	0.380692735446
argentina	brazil	0.649572731578
argentina	paraguay	0.957577587256
argentina	uruguay	0.0497532079307
argentina	chile	0.0
chile	canada	0.0
chile	united_states	0.208427240631
chile	bermuda	0.0997563110907
chile	mexico	0.306216470124
chile	belize	0.804038059215
chile	guatemala	0.450046876928
chile	honduras	0.863965033278
chile	el_salvador	0.950706376279
chile	nicaragua	0.892162151455
chile	costa_rica	0.864093419316
chile	panama	0.921726049343
chile	bahamas	0.83971909095
chile	cuba	0.878205230078
chile	turks_caicos_islands	0.1217979408
chile	cayman_islands	0.305684872765
chile	jamaica	0.898899334178
chile	haiti	0.926644006465
chile	dominican_republic	0.895871517796
chile	puerto_rico	0.952846921639
chile	united_states_virgin_islands	0.535347058929
chile	saint_kitts_nevis	0.199813827357
chile	antigua_barbuda	0.540756425677
chile	guadeloupe	0.809569528434
chile	dominica	0.650753268408
chile	martinique	0.869582540819
chile	saint_lucia	0.943525642977
chile	saint_vincent_grenadines	0.720202822603
chile	barbados	0.981560404454
chile	grenada	0.897331296021
chile	trinidad_tobago	0.968913133274
chile	curacao	0.643752662414
chile	aruba	0.546931805296
chile	french_guiana	0.893181224069
chile	suriname	0.961076158942
chile	guyana	0.791691498127
chile	venezuela	0.876832171102
chile	colombia	0.613870504386
chile	ecuador	0.55923784291
chile	peru	0.399651442696
chile	bolivia	0.380692735446
chile	brazil	0.649572731578
chile	paraguay	0.957577587256
chile	uruguay	0.0497532079307
chile	argentina	0.370594756244
